"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"AKK","Akhiok, AK","ADQ","Kodiak, AK",
"AKN","King Salmon, AK","KCQ","Chignik, AK",
"AKN","King Salmon, AK","ENA","Kenai, AK",
"AKN","King Salmon, AK","CDB","Cold Bay, AK",
"AKN","King Salmon, AK","AKN","King Salmon, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","KLL","Levelock, AK",
"AKN","King Salmon, AK","PIP","Pilot Point, AK",
"AKN","King Salmon, AK","PTH","Port Heiden, AK",
"AKN","King Salmon, AK","UGS","Ugashik, AK",
"AKN","King Salmon, AK","WSN","South Naknek, AK",
"AKN","King Salmon, AK","EGX","Egegik, AK",
"AKN","King Salmon, AK","KCG","Chignik Bay, AK",
"AKN","King Salmon, AK","KCQ","Chignik, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","KLL","Levelock, AK",
"AKN","King Salmon, AK","KPV","Perryville, AK",
"AKN","King Salmon, AK","PIP","Pilot Point, AK",
"AKN","King Salmon, AK","PTH","Port Heiden, AK",
"AKN","King Salmon, AK","WSN","South Naknek, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","ENA","Kenai, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","EGX","Egegik, AK",
"AKN","King Salmon, AK","IGG","Igiugig, AK",
"AKN","King Salmon, AK","KEK","Ekwok, AK",
"AKN","King Salmon, AK","KPV","Perryville, AK",
"AKN","King Salmon, AK","ANC","Anchorage, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","ILI","Iliamna, AK",
"AKN","King Salmon, AK","ANC","Anchorage, AK",
"AKN","King Salmon, AK","ANC","Anchorage, AK",
"AKN","King Salmon, AK","DLG","Dillingham, AK",
"AKN","King Salmon, AK","ANC","Anchorage, AK",
"AKN","King Salmon, AK","ANC","Anchorage, AK",
"AKP","Anaktuvuk Pass, AK","SCC","Deadhorse, AK",
"AKP","Anaktuvuk Pass, AK","FAI","Fairbanks, AK",
"AKP","Anaktuvuk Pass, AK","FAI","Fairbanks, AK",
"AKP","Anaktuvuk Pass, AK","FAI","Fairbanks, AK",
"AKP","Anaktuvuk Pass, AK","FAI","Fairbanks, AK",
"AKP","Anaktuvuk Pass, AK","SCC","Deadhorse, AK",
"AKP","Anaktuvuk Pass, AK","FAI","Fairbanks, AK",
"AKP","Anaktuvuk Pass, AK","AET","Allakaket, AK",
"AKP","Anaktuvuk Pass, AK","CXF","Coldfoot, AK",
"AKP","Anaktuvuk Pass, AK","BRW","Barrow, AK",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","DTW","Detroit, MI",
"ALB","Albany, NY","PGD","Punta Gorda, FL",
"ALB","Albany, NY","PIE","St. Petersburg, FL",
"ALB","Albany, NY","BWI","Baltimore, MD",
"ALB","Albany, NY","MDW","Chicago, IL",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALB","Albany, NY","IAD","Washington, DC",
"ALB","Albany, NY","VRB","Vero Beach, FL",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","CLT","Charlotte, NC",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","EWR","Newark, NJ",
"ALB","Albany, NY","MEM","Memphis, TN",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALB","Albany, NY","DTW","Detroit, MI",
"ALB","Albany, NY","DTW","Detroit, MI",
"ALB","Albany, NY","DTW","Detroit, MI",
"ALB","Albany, NY","PHL","Philadelphia, PA",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","PHL","Philadelphia, PA",
"ALB","Albany, NY","DCA","Washington, DC",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALB","Albany, NY","FLL","Fort Lauderdale, FL",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALB","Albany, NY","SYR","Syracuse, NY",
"ALB","Albany, NY","SDF","Louisville, KY",
"ALB","Albany, NY","BUF","Buffalo, NY",
"ALB","Albany, NY","FWA","Fort Wayne, IN",
"ALB","Albany, NY","SYR","Syracuse, NY",
"ALB","Albany, NY","PHL","Philadelphia, PA",
"ALB","Albany, NY","PIT","Pittsburgh, PA",
"ALB","Albany, NY","SDF","Louisville, KY",
"ALB","Albany, NY","JFK","New York, NY",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","EWR","Newark, NJ",
"ALB","Albany, NY","IAD","Washington, DC",
"ALB","Albany, NY","ORD","Chicago, IL",
"ALB","Albany, NY","ATL","Atlanta, GA",
"ALB","Albany, NY","ATL","Atlanta, GA",
"ALB","Albany, NY","ATL","Atlanta, GA",
"ALB","Albany, NY","TPA","Tampa, FL",
"ALB","Albany, NY","DEN","Denver, CO",
"ALB","Albany, NY","BWI","Baltimore, MD",
"ALB","Albany, NY","LGA","New York, NY",
"ALB","Albany, NY","FLL","Fort Lauderdale, FL",
"ALB","Albany, NY","MDW","Chicago, IL",
"ALB","Albany, NY","MCO","Orlando, FL",
"ALO","Waterloo, IA","RNO","Reno, NV",
"ALO","Waterloo, IA","MNZ","Manassas, VA",
"ALO","Waterloo, IA","ORD","Chicago, IL",
"ALS","Alamosa, CO","DEN","Denver, CO",
"ALW","Walla Walla, WA","SEA","Seattle, WA",
"ALZ","Lazy Bay, AK","A43","Kodiak Island, AK",
"ALZ","Lazy Bay, AK","A43","Kodiak Island, AK",
"ALZ","Lazy Bay, AK","A43","Kodiak Island, AK",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"AMA","Amarillo, TX","BWI","Baltimore, MD",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"AMA","Amarillo, TX","IAH","Houston, TX",
"AMA","Amarillo, TX","DAL","Dallas, TX",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"AMA","Amarillo, TX","PAE","Everett, WA",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"AMA","Amarillo, TX","DAL","Dallas, TX",
"AMA","Amarillo, TX","IAH","Houston, TX",
"AMA","Amarillo, TX","DEN","Denver, CO",
"AMA","Amarillo, TX","LAS","Las Vegas, NV",
"AMA","Amarillo, TX","DFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","TKJ","Tok, AK",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","BNA","Nashville, TN",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","LCK","Columbus, OH",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","MCO","Orlando, FL",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","HNL","Honolulu, HI",
"ANC","Anchorage, AK","OGG","Kahului, HI",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","KOA","Kona, HI",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ADK","Adak Island, AK",
"ANC","Anchorage, AK","CDV","Cordova, AK",
"ANC","Anchorage, AK","PSG","Petersburg, AK",
"ANC","Anchorage, AK","YAK","Yakutat, AK",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","PDX","Portland, OR",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","PHX","Phoenix, AZ",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","SIT","Sitka, AK",
"ANC","Anchorage, AK","WRG","Wrangell, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ADK","Adak Island, AK",
"ANC","Anchorage, AK","CDV","Cordova, AK",
"ANC","Anchorage, AK","YAK","Yakutat, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","RDB","Red Dog, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","RDB","Red Dog, AK",
"ANC","Anchorage, AK","SCC","Deadhorse, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","BVU","Beluga, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","JNU","Juneau, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","DUT","Unalaska, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","KNW","New Stuyahok, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","SKK","Shaktoolik, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","BTI","Barter Island, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","MCG","McGrath, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","RDB","Red Dog, AK",
"ANC","Anchorage, AK","BRW","Barrow, AK",
"ANC","Anchorage, AK","RDB","Red Dog, AK",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","HOM","Homer, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","KSM","St. Mary's, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","MCG","McGrath, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","RDB","Red Dog, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","AET","Allakaket, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","BKC","Buckland, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","OTZ","Kotzebue, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","ILI","Iliamna, AK",
"ANC","Anchorage, AK","TOG","Togiak, AK",
"ANC","Anchorage, AK","EMK","Emmonak, AK",
"ANC","Anchorage, AK","ANI","Aniak, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","BET","Bethel, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","DUT","Unalaska, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","SDP","Sandpoint, AK",
"ANC","Anchorage, AK","VDZ","Valdez, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","HOM","Homer, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","UNK","Unalakleet, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","DUT","Unalaska, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","DFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","ENA","Kenai, AK",
"ANC","Anchorage, AK","HOM","Homer, AK",
"ANC","Anchorage, AK","EWR","Newark, NJ",
"ANC","Anchorage, AK","OAK","Oakland, CA",
"ANC","Anchorage, AK","MEM","Memphis, TN",
"ANC","Anchorage, AK","IND","Indianapolis, IN",
"ANC","Anchorage, AK","GUM","Guam, TT",
"ANC","Anchorage, AK","AFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","ADQ","Kodiak, AK",
"ANC","Anchorage, AK","OAK","Oakland, CA",
"ANC","Anchorage, AK","MEM","Memphis, TN",
"ANC","Anchorage, AK","IND","Indianapolis, IN",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","MIA","Miami, FL",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","MIA","Miami, FL",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","RFD","Rockford, IL",
"ANC","Anchorage, AK","DFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","ATL","Atlanta, GA",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","HSV","Huntsville, AL",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","CHS","Charleston, SC",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","MIA","Miami, FL",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","IND","Indianapolis, IN",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","ONT","Ontario, CA",
"ANC","Anchorage, AK","SBD","San Bernardino, CA",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","ONT","Ontario, CA",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","PHX","Phoenix, AZ",
"ANC","Anchorage, AK","GKN","Gulkana, AK",
"ANC","Anchorage, AK","MCG","McGrath, AK",
"ANC","Anchorage, AK","DLG","Dillingham, AK",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","FAI","Fairbanks, AK",
"ANC","Anchorage, AK","ILI","Iliamna, AK",
"ANC","Anchorage, AK","KNK","Kokhanok, AK",
"ANC","Anchorage, AK","NNL","Nondalton, AK",
"ANC","Anchorage, AK","KNK","Kokhanok, AK",
"ANC","Anchorage, AK","KLN","Larsen Bay, AK",
"ANC","Anchorage, AK","CDB","Cold Bay, AK",
"ANC","Anchorage, AK","ILI","Iliamna, AK",
"ANC","Anchorage, AK","WQZ","Chignik Lake, AK",
"ANC","Anchorage, AK","ANC","Anchorage, AK",
"ANC","Anchorage, AK","KNW","New Stuyahok, AK",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","SLC","Salt Lake City, UT",
"ANC","Anchorage, AK","MSP","Minneapolis, MN",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","SEA","Seattle, WA",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","IAH","Houston, TX",
"ANC","Anchorage, AK","DFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","LCK","Columbus, OH",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","ORD","Chicago, IL",
"ANC","Anchorage, AK","JFK","New York, NY",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","LAX","Los Angeles, CA",
"ANC","Anchorage, AK","LCK","Columbus, OH",
"ANC","Anchorage, AK","SDF","Louisville, KY",
"ANC","Anchorage, AK","CVG","Cincinnati, OH",
"ANC","Anchorage, AK","DFW","Dallas/Fort Worth, TX",
"ANC","Anchorage, AK","DEN","Denver, CO",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","OME","Nome, AK",
"ANC","Anchorage, AK","GAM","Gambell, AK",
"ANC","Anchorage, AK","SVA","Savoonga, AK",
"ANC","Anchorage, AK","PAQ","Palmer, AK",
"ANC","Anchorage, AK","AUK","Alakanuk, AK",
"ANC","Anchorage, AK","EGX","Egegik, AK",
"ANC","Anchorage, AK","RSH","Russian Mission, AK",
"ANC","Anchorage, AK","SLQ","Sleetmute, AK",
"ANC","Anchorage, AK","GNU","Goodnews Bay, AK",
"ANC","Anchorage, AK","KLL","Levelock, AK",
"ANC","Anchorage, AK","AKN","King Salmon, AK",
"ANC","Anchorage, AK","ILI","Iliamna, AK",
"ANC","Anchorage, AK","DUT","Unalaska, AK",
"ANC","Anchorage, AK","SKK","Shaktoolik, AK",
"ANI","Aniak, AK","HCR","Holy Cross, AK",
"ANI","Aniak, AK","KGX","Grayling, AK",
"ANI","Aniak, AK","ANV","Anvik, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","RSH","Russian Mission, AK",
"ANI","Aniak, AK","HCR","Holy Cross, AK",
"ANI","Aniak, AK","BET","Bethel, AK",
"ANI","Aniak, AK","KGX","Grayling, AK",
"ANI","Aniak, AK","SHX","Shageluk, AK",
"ANI","Aniak, AK","CKD","Crooked Creek, AK",
"ANI","Aniak, AK","CHU","Chuathbaluk, AK",
"ANI","Aniak, AK","ANV","Anvik, AK",
"ANI","Aniak, AK","RDV","Red Devil, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","SRV","Stony River, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","RSH","Russian Mission, AK",
"ANI","Aniak, AK","HCR","Holy Cross, AK",
"ANI","Aniak, AK","BET","Bethel, AK",
"ANI","Aniak, AK","KGX","Grayling, AK",
"ANI","Aniak, AK","SHX","Shageluk, AK",
"ANI","Aniak, AK","ANI","Aniak, AK",
"ANI","Aniak, AK","CKD","Crooked Creek, AK",
"ANI","Aniak, AK","ANV","Anvik, AK",
"ANI","Aniak, AK","RDV","Red Devil, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","RSH","Russian Mission, AK",
"ANI","Aniak, AK","HCR","Holy Cross, AK",
"ANI","Aniak, AK","KGX","Grayling, AK",
"ANI","Aniak, AK","SHX","Shageluk, AK",
"ANI","Aniak, AK","ANI","Aniak, AK",
"ANI","Aniak, AK","CHU","Chuathbaluk, AK",
"ANI","Aniak, AK","RDV","Red Devil, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","SRV","Stony River, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","HCR","Holy Cross, AK",
"ANI","Aniak, AK","KGX","Grayling, AK",
"ANI","Aniak, AK","SHX","Shageluk, AK",
"ANI","Aniak, AK","ANI","Aniak, AK",
"ANI","Aniak, AK","CKD","Crooked Creek, AK",
"ANI","Aniak, AK","CHU","Chuathbaluk, AK",
"ANI","Aniak, AK","ANV","Anvik, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","SRV","Stony River, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","RSH","Russian Mission, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","SLQ","Sleetmute, AK",
"ANI","Aniak, AK","KLG","Kalskag, AK",
"ANI","Aniak, AK","SHX","Shageluk, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","BET","Bethel, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","BET","Bethel, AK",
"ANI","Aniak, AK","FAI","Fairbanks, AK",
"ANI","Aniak, AK","ANC","Anchorage, AK",
"ANI","Aniak, AK","BET","Bethel, AK",
"ANV","Anvik, AK","ANI","Aniak, AK",
"ANV","Anvik, AK","HCR","Holy Cross, AK",
"ANV","Anvik, AK","KGX","Grayling, AK",
"ANV","Anvik, AK","SHX","Shageluk, AK",
"ANV","Anvik, AK","ANI","Aniak, AK",
"ANV","Anvik, AK","ANI","Aniak, AK",
"ANV","Anvik, AK","ANI","Aniak, AK",
"ANV","Anvik, AK","HCR","Holy Cross, AK",
"ANV","Anvik, AK","ANI","Aniak, AK",
"ANV","Anvik, AK","OME","Nome, AK",
"AOO","Altoona, PA","BWI","Baltimore, MD",
"AOO","Altoona, PA","PIT","Pittsburgh, PA",
"AOS","Amook Bay, AK","KZB","Zachar Bay, AK",
"AOS","Amook Bay, AK","A43","Kodiak Island, AK",
"AOS","Amook Bay, AK","KZB","Zachar Bay, AK",
"APC","Napa, CA","HHR","Hawthorne, CA",
"APF","Naples, FL","MRY","Monterey, CA",
"APF","Naples, FL","PBI","West Palm Beach/Palm Beach, FL",
"APF","Naples, FL","MQY","Smyrna, TN",
"APF","Naples, FL","HPN","White Plains, NY",
"APF","Naples, FL","IAD","Washington, DC",
"APF","Naples, FL","PDK","Atlanta, GA",
"APF","Naples, FL","TEB","Teterboro, NJ",
"APF","Naples, FL","RIC","Richmond, VA",
"APF","Naples, FL","TEB","Teterboro, NJ",
"APN","Alpena, MI","DTW","Detroit, MI",
"APN","Alpena, MI","FNT","Flint, MI",
"ARA","New Iberia, LA","TCL","Tuscaloosa, AL",
"ARA","New Iberia, LA","MNZ","Manassas, VA",
"ARC","Arctic Village, AK","FYU","Fort Yukon, AK",
"ARC","Arctic Village, AK","FAI","Fairbanks, AK",
"ARC","Arctic Village, AK","FYU","Fort Yukon, AK",
"ARC","Arctic Village, AK","VEE","Venetie, AK",
"ARC","Arctic Village, AK","BTI","Barter Island, AK",
"ARC","Arctic Village, AK","FAI","Fairbanks, AK",
"ARC","Arctic Village, AK","VEE","Venetie, AK",
"ARC","Arctic Village, AK","FAI","Fairbanks, AK",
"ARC","Arctic Village, AK","SCC","Deadhorse, AK",
"ART","Watertown, NY","PHL","Philadelphia, PA",
"ASE","Aspen, CO","PHX","Phoenix, AZ",
"ASE","Aspen, CO","CLD","Carlsbad, CA",
"ASE","Aspen, CO","DEN","Denver, CO",
"ASE","Aspen, CO","SFO","San Francisco, CA",
"ASE","Aspen, CO","ORL","Orlando, FL",
"ASE","Aspen, CO","LAX","Los Angeles, CA",
"ASE","Aspen, CO","ORD","Chicago, IL",
"ASE","Aspen, CO","IAH","Houston, TX",
"ASE","Aspen, CO","DFW","Dallas/Fort Worth, TX",
"ASE","Aspen, CO","DAL","Dallas, TX",
"ATK","Atqasuk, AK","AIN","Wainwright, AK",
"ATK","Atqasuk, AK","BRW","Barrow, AK",
